date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:46:40	712/712	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2013:46:40%20GMT	https://presqt.crc.nd.edu/index.php/component/search/?Itemid=108&format=opensearch	./presqt/presqt.crc.nd.edu/index.php/component/search/index2e95.html	(from https://presqt.crc.nd.edu/index.php/workshops/workshop-one/speakers)
08:46:41	6204/6204	---M--	200	added ('OK')	image/jpeg	etag:%22183c-54e01a1b1c47b%22	https://presqt.crc.nd.edu/images/Speakers120/ruth-duerrCropped.jpg	./presqt/presqt.crc.nd.edu/images/Speakers120/ruth-duerrCropped.jpg	(from https://presqt.crc.nd.edu/index.php/workshops/workshop-one/speakers)
08:46:42	8480/8480	---M--	200	added ('OK')	image/jpeg	etag:%222120-54e0583cc6f5f%22	https://presqt.crc.nd.edu/images/Speakers120/ifostersubmittedCropped.jpg	./presqt/presqt.crc.nd.edu/images/Speakers120/ifostersubmittedCropped.jpg	(from https://presqt.crc.nd.edu/index.php/workshops/workshop-one/speakers)
08:46:43	28937/28937	---M--	200	added ('OK')	image/jpeg	etag:%227109-54e012e9f5fd2%22	https://presqt.crc.nd.edu/images/Speakers120/mikehildreth_250.jpg	./presqt/presqt.crc.nd.edu/images/Speakers120/mikehildreth_250.jpg	(from https://presqt.crc.nd.edu/index.php/workshops/workshop-one/speakers)
08:46:44	27692/27692	---M--	200	added ('OK')	image/png	etag:%226c2c-54e57ce398a0a%22	https://presqt.crc.nd.edu/images/Speakers120/NHCropped.png	./presqt/presqt.crc.nd.edu/images/Speakers120/NHCropped.png	(from https://presqt.crc.nd.edu/index.php/workshops/workshop-one/speakers)
08:46:45	6987/6987	---M--	200	added ('OK')	image/jpeg	etag:%221b4b-54e01e6a95549%22	https://presqt.crc.nd.edu/images/Speakers120/Headshot_Jaye_LapachetCropped.jpg	./presqt/presqt.crc.nd.edu/images/Speakers120/Headshot_Jaye_LapachetCropped.jpg	(from https://presqt.crc.nd.edu/index.php/workshops/workshop-one/speakers)
08:46:46	6972/6972	---M--	200	added ('OK')	image/jpeg	etag:%221b3c-54e01d3f6e1d3%22	https://presqt.crc.nd.edu/images/Speakers120/emetsgerCropped.jpg	./presqt/presqt.crc.nd.edu/images/Speakers120/emetsgerCropped.jpg	(from https://presqt.crc.nd.edu/index.php/workshops/workshop-one/speakers)
08:46:47	5182/5182	---M--	200	added ('OK')	image/jpeg	etag:%22143e-54e016c325b50%22	https://presqt.crc.nd.edu/images/Speakers120/MontaganoPierreCropped.jpg	./presqt/presqt.crc.nd.edu/images/Speakers120/MontaganoPierreCropped.jpg	(from https://presqt.crc.nd.edu/index.php/workshops/workshop-one/speakers)
08:46:48	18103/18103	---M--	200	added ('OK')	image/jpeg	etag:%2246b7-54e012e9f5032%22	https://presqt.crc.nd.edu/images/Speakers120/jarekn.jpg	./presqt/presqt.crc.nd.edu/images/Speakers120/jarekn.jpg	(from https://presqt.crc.nd.edu/index.php/workshops/workshop-one/speakers)
08:46:49	7364/7364	---M--	200	added ('OK')	image/jpeg	etag:%221cc4-54e01c22e22a6%22	https://presqt.crc.nd.edu/images/Speakers120/lpouchardCropped2.jpg	./presqt/presqt.crc.nd.edu/images/Speakers120/lpouchardCropped2.jpg	(from https://presqt.crc.nd.edu/index.php/workshops/workshop-one/speakers)
08:46:50	6203/6203	---M--	200	added ('OK')	image/jpeg	etag:%22183b-54e01c66b5400%22	https://presqt.crc.nd.edu/images/Speakers120/remiCropped.jpg	./presqt/presqt.crc.nd.edu/images/Speakers120/remiCropped.jpg	(from https://presqt.crc.nd.edu/index.php/workshops/workshop-one/speakers)
08:46:51	6940/6940	---M--	200	added ('OK')	image/jpeg	etag:%221b1c-54e01cd6b89f0%22	https://presqt.crc.nd.edu/images/Speakers120/RiosheadshotCropped.jpg	./presqt/presqt.crc.nd.edu/images/Speakers120/RiosheadshotCropped.jpg	(from https://presqt.crc.nd.edu/index.php/workshops/workshop-one/speakers)
08:46:52	23503/23503	---M--	200	added ('OK')	image/jpeg	etag:%225bcf-54e01333728a4%22	https://presqt.crc.nd.edu/images/Speakers120/vicky.jpg	./presqt/presqt.crc.nd.edu/images/Speakers120/vicky.jpg	(from https://presqt.crc.nd.edu/index.php/workshops/workshop-one/speakers)
08:46:53	16480/16480	---M--	200	added ('OK')	image/jpeg	etag:%224060-54e012e9f4862%22	https://presqt.crc.nd.edu/images/Speakers120/ianTaylor.jpg	./presqt/presqt.crc.nd.edu/images/Speakers120/ianTaylor.jpg	(from https://presqt.crc.nd.edu/index.php/workshops/workshop-one/speakers)
08:46:54	6265/6265	---M--	200	added ('OK')	image/jpeg	etag:%221879-54e0174fa8439%22	https://presqt.crc.nd.edu/images/Speakers120/btovarCropped.jpg	./presqt/presqt.crc.nd.edu/images/Speakers120/btovarCropped.jpg	(from https://presqt.crc.nd.edu/index.php/workshops/workshop-one/speakers)
08:46:55	17602/17602	---M--	200	added ('OK')	image/jpeg	etag:%2244c2-54e0133372c8c%22	https://presqt.crc.nd.edu/images/Speakers120/zvowell.jpg	./presqt/presqt.crc.nd.edu/images/Speakers120/zvowell.jpg	(from https://presqt.crc.nd.edu/index.php/workshops/workshop-one/speakers)
08:46:56	6532/6532	---M--	200	added ('OK')	image/jpeg	etag:%221984-54e01b3315151%22	https://presqt.crc.nd.edu/images/Speakers120/zwangCropped.jpg	./presqt/presqt.crc.nd.edu/images/Speakers120/zwangCropped.jpg	(from https://presqt.crc.nd.edu/index.php/workshops/workshop-one/speakers)
08:46:57	24456/24456	---M--	200	added ('OK')	image/png	etag:%225f88-54e1490e19535%22	https://presqt.crc.nd.edu/images/Speakers120/zaksCropped.png	./presqt/presqt.crc.nd.edu/images/Speakers120/zaksCropped.png	(from https://presqt.crc.nd.edu/index.php/workshops/workshop-one/speakers)
08:46:58	719/719	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2013:46:58%20GMT	https://presqt.crc.nd.edu/index.php/component/search/?id=32&catid=2&format=opensearch	./presqt/presqt.crc.nd.edu/index.php/component/search/index6c99.html	(from https://presqt.crc.nd.edu/index.php?option=com_content&view=article&id=32&catid=2)
08:46:58	5866/5866	---M--	200	added ('OK')	application/rss+xml	date:Mon,%2006%20May%202024%2013:46:58%20GMT	https://presqt.crc.nd.edu/index.php/presqt-notices?format=feed&type=rss	./presqt/presqt.crc.nd.edu/index.php/presqt-noticesc0d0	(from https://presqt.crc.nd.edu/index.php/presqt-notices)
08:46:59	9939/9939	---MC-	200	added ('OK')	application/atom+xml	date:Mon,%2006%20May%202024%2013:46:59%20GMT	https://presqt.crc.nd.edu/index.php/presqt-notices?format=feed&type=atom	./presqt/presqt.crc.nd.edu/index.php/presqt-notices7b17	(from https://presqt.crc.nd.edu/index.php/presqt-notices)
08:47:01	13818/13818	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2013:47:00%20GMT	https://presqt.crc.nd.edu/index.php/presqt-notices/2-uncategorised/28-agenda-implementation-kickoff-mtg	./presqt/presqt.crc.nd.edu/index.php/presqt-notices/2-uncategorised/28-agenda-implementation-kickoff-mtg.html	(from https://presqt.crc.nd.edu/index.php/presqt-notices)
08:47:01	712/712	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2013:47:01%20GMT	https://presqt.crc.nd.edu/index.php/component/search/?Itemid=107&format=opensearch	./presqt/presqt.crc.nd.edu/index.php/component/search/index66cd.html	(from https://presqt.crc.nd.edu/index.php/presqt-notices)
08:47:01	734/734	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2013:47:01%20GMT	https://presqt.crc.nd.edu/index.php/component/search/?Itemid=122&catid=8&id=33&format=opensearch	./presqt/presqt.crc.nd.edu/index.php/component/search/index14f3.html	(from https://presqt.crc.nd.edu/index.php/workshops/q1-2019-partner-mtg/8-presqt/33-q1-2019-join-remotely)
08:47:02	734/734	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2013:47:01%20GMT	https://presqt.crc.nd.edu/index.php/component/search/?Itemid=121&catid=2&id=28&format=opensearch	./presqt/presqt.crc.nd.edu/index.php/component/search/index443e.html	(from https://presqt.crc.nd.edu/index.php/workshops/implementation-kickoff-meeting/2-uncategorised/28-agenda-implementation-kickoff-mtg)
08:47:02	734/734	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2013:47:01%20GMT	https://presqt.crc.nd.edu/index.php/component/search/?id=22&catid=8&Itemid=117&format=opensearch	./presqt/presqt.crc.nd.edu/index.php/component/search/indexa715.html	(from https://presqt.crc.nd.edu/index.php/workshops/index.php?option=com_content&view=article&id=22&catid=8&Itemid=117)
08:47:02	13513/13513	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2013:47:02%20GMT	https://presqt.crc.nd.edu/index.php/8-presqt/index.php?option=com_content&view=article&id=32&catid=2	./presqt/presqt.crc.nd.edu/index.php/8-presqt/indexde4c.html	(from https://presqt.crc.nd.edu/index.php/8-presqt/15-speakers)
08:47:03	734/734	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2013:47:03%20GMT	https://presqt.crc.nd.edu/index.php/component/search/?Itemid=101&catid=8&id=15&format=opensearch	./presqt/presqt.crc.nd.edu/index.php/component/search/indexb0f1.html	(from https://presqt.crc.nd.edu/index.php/8-presqt/15-speakers)
08:47:04	13550/13550	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2013:47:03%20GMT	https://presqt.crc.nd.edu/index.php/presqt-notices/2-uncategorised/index.php?option=com_content&view=article&id=32&catid=2	./presqt/presqt.crc.nd.edu/index.php/presqt-notices/2-uncategorised/indexde4c.html	(from https://presqt.crc.nd.edu/index.php/presqt-notices/2-uncategorised/28-agenda-implementation-kickoff-mtg)
08:47:04	733/733	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2013:47:04%20GMT	https://presqt.crc.nd.edu/index.php/component/search/?id=8&catid=2&Itemid=101&format=opensearch	./presqt/presqt.crc.nd.edu/index.php/component/search/index848a.html	(from https://presqt.crc.nd.edu/index.php/8-presqt/index.php?option=com_content&view=article&id=32&catid=2)
08:47:04	734/734	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2013:47:04%20GMT	https://presqt.crc.nd.edu/index.php/component/search/?Itemid=107&catid=2&id=28&format=opensearch	./presqt/presqt.crc.nd.edu/index.php/component/search/index9060.html	(from https://presqt.crc.nd.edu/index.php/presqt-notices/2-uncategorised/28-agenda-implementation-kickoff-mtg)
08:47:05	733/733	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2013:47:05%20GMT	https://presqt.crc.nd.edu/index.php/component/search/?id=2&catid=2&Itemid=107&format=opensearch	./presqt/presqt.crc.nd.edu/index.php/component/search/index4260.html	(from https://presqt.crc.nd.edu/index.php/presqt-notices/2-uncategorised/index.php?option=com_content&view=article&id=32&catid=2)
